GENE 1	GENE 1 ID	GENE 2	GENE 2 ID	Untreated (Sscore)	MMS (Sscore) 	log10(conditional pvalue) 
YAP7	854129	PSY2	855520	0.13141	0.432616	0.20599
RCO1	855097	YFL052W		0.535483	0.261839	0.20603
DMA1	856515	KSS1	852931	0.105825	0.140659	0.20607
SKO1	855554	JHD1	856777	0.276398	0.011938	0.20608
ISR1	856221	SAT4	850366	1.172336	0.866666	0.20608
IME2	853338	YGL059W		0.218602	0.532594	0.20609
CHA4	850787	YCK3	856860	0.080325	0.187682	0.20609
CTK1	853718	IME2	853338	0.266959	0.580981	0.20611
GAL4	855828	SPS18	855517	0.091814	0.39319	0.20613
DBF20	856227	YNR063W	855800	0.376756	0.706884	0.20614
MRC1	850297	HAP3	852260	0.102408	0.144147	0.20614
YPL230W		MSS11	855200	0.071966	0.196092	0.20614
YGL059W		SUM1	851905	0.633943	1.008058	0.20615
FMP48	852943	RRI1	851310	0.059017	0.360425	0.20615
GPT2	853941	YCR095C		0.244187	0.020355	0.20615
CTI6	855920	NRG1	851613	0.433056	0.168516	0.20615
FAR10	850939	CLN3	851191	0.764163	0.475523	0.20617
CLB4	850907	PHD1	853823	0.071366	0.196791	0.20623
PBS2	853313	MET32	851840	0.810116	0.516626	0.20627
SLT2	856425	RAD51	856831	1.135566	1.620432	0.20629
BDF1	851115	YFL052W		0.110453	0.412086	0.20634
YMR1	853574	PGD1	852860	0.032223	0.239802	0.20637
MOT2	856799	PPH3	851647	0.007141	0.294551	0.20638
MSS11	855200	KIN2	850785	0.119757	0.421502	0.20643
SFL1	854307	YKR064W		1.367733	1.852891	0.20643
HAP5	854540	PRK1	854713	0.900268	1.353486	0.20644
PSY2	855520	YBR028C		0.87299	1.326218	0.20644
MKK1	854406	RPI1	854687	0.39667	0.727226	0.20645
RFX1	850873	WWM1	850538	0.141412	0.123452	0.20645
TWF1	852971	DIA3	851537	0.717071	1.120365	0.20646
YMR291W		NHP10	851562	0.344351	0.674909	0.20646
RAD17	854550	SNF1	852088	0.026232	0.275565	0.20647
PPZ1	854992	CKA1	854776	0.588052	0.313908	0.20647
YPR152C		YER130C		0.553692	0.915638	0.20649
SFL1	854307	GIS1	851670	0.427167	0.162229	0.20652
GZF3	853334	SSK22	850436	1.546381	1.240154	0.20652
YNR063W	855800	VHS1	851834	0.303088	0.038133	0.20653
MET31	856069	RCK2	850950	0.668943	0.394703	0.20656
DAL82	855402	SSK22	850436	0.206817	0.521436	0.20657
HOT1	855208	BUB1	853100	1.018062	0.724189	0.20659
ATG1	852695	YCR079W		0.478986	0.2047	0.2066
RAD53	855950	TEA1	854515	0.682826	1.057716	0.20665
YKL222C	853658	UME6	851788	1.183956	1.669545	0.20665
YLR278C	850984	PPH21	851421	0.518009	0.880208	0.20666
DAT1	854927	PTC4	852422	0.41765	0.152552	0.20667
PHO4	850594	PPH22	851339	0.470318	0.195949	0.20667
SLT2	856425	PDR1	852871	0.351652	0.086539	0.20668
STP2	856397	SEF1	852214	0.793447	1.197121	0.20669
ASF1	853327	PSK1	851216	0.64896	0.374515	0.20674
PPQ1	855923	CKA1	854776	0.08802	0.390147	0.20674
YNR063W	855800	PTP1	851368	0.579348	0.304885	0.20676
HMS1	854197	CRZ1	855704	0.695829	0.421353	0.20677
MKK2	855963	WTM2	854404	0.480173	0.84255	0.20678
CHA4	850787	FMP48	852943	0.876395	0.582268	0.2068
PRR1	853744	SET2	853271	0.117834	0.420064	0.20682
PTP2	854383	OTU1	850500	0.260969	0.004307	0.20683
BYE1	853865	CDC28	852457	0.576691	0.30215	0.20683
KKQ8	853686	PTC2	856823	0.196464	0.511422	0.20684
SIP3	855464	MIG1	852848	1.113056	1.599099	0.20688
ARK1	855711	PPR1	850701	0.058474	0.214143	0.2069
PUT3	853854	YHP1	852062	1.575171	1.268403	0.20695
HAL9	854064	YDR026C		0.549006	0.274313	0.20696
PTP2	854383	YCK1	856537	0.537867	0.263138	0.20699
MEK1	854533	YGL059W		0.021208	0.323716	0.20704
PTC5	854257	YLR278C	850984	0.24367	0.02189	0.20709
YAK1	853300	YFL052W		0.231163	0.034393	0.20709
PBS2	853313	RUB1	851717	0.180975	0.496338	0.20715
HIR2	854203	GAT1	850523	0.03136	0.334019	0.20716
ACE2	850822	YJL057C		0.088457	0.391115	0.20716
BAS1	853974	ASH1	853650	0.140543	0.125105	0.20717
HMS1	854197	VIP1	851126	0.924591	0.630013	0.20717
HRK1	854441	YDR026C		0.657273	0.382344	0.20717
TPK2	855898	DCC1	850344	0.197643	0.068044	0.20721
KIN2	850785	YBR028C		0.018722	0.261664	0.20723
CAT8	855323	FMP48	852943	1.549586	1.24247	0.20723
LEU3	851172	CDC28	852457	0.265042	0.000704	0.20726
CIN5	854193	NRG1	851613	0.738275	0.448337	0.20726
RDS2	855970	YBR028C		0.119205	0.422035	0.2073
CMK1	850568	MOT2	856799	0.169968	0.472808	0.20731
BYE1	853865	YGR067C	852958	0.188715	0.077087	0.20731
NDT80	856524	MTH1	851870	0.134748	0.437587	0.20731
SFL1	854307	VHS1	851834	0.005672	0.29721	0.20734
YPL141C		CTK3	854928	0.082494	0.186921	0.20737
YCK1	856537	UME6	851788	0.424171	0.158292	0.20738
SIP4	853356	MAL33	852600	0.555055	0.918348	0.2074
YPR196W	856326	MAL13	853205	0.382385	0.116473	0.20741
CKA2	854227	HST3	854190	0.835283	1.290323	0.20742
GZF3	853334	SAE2	852700	0.197127	0.512836	0.20742
NHP10	851562	PHO3	852389	0.06375	0.366739	0.20743
PHO4	850594	RRI1	851310	0.260326	0.576046	0.20743
PRR1	853744	MEC1	852433	0.387026	0.121085	0.20744
PTK1	853635	PSK1	851216	0.384269	0.71617	0.20745
RCK2	850950	PML1	850703	0.086715	0.389729	0.20745
RGM1	855220	NHP10	851562	0.143731	0.122248	0.20748
DIG1	856058	PHO2	851452	0.515498	0.240191	0.20751
GPT2	853941	GIS1	851670	0.494691	0.219372	0.20752
YKU70	855328	HOT1	855208	0.253044	0.56888	0.20752
SPT23	853848	CLN3	851191	0.322515	0.056492	0.20752
HTZ1	854150	GLN3	856763	0.955471	0.66047	0.20753
YAP3	856377	MDS3	852678	0.234032	0.032023	0.20755
YPL230W		STB1	855407	1.046369	0.751315	0.20757
PRK1	854713	PHO5	852390	0.162394	0.465552	0.20757
HOG1	850803	CUP2	852710	0.854766	0.559708	0.20757
KIN4	854408	MRK1	851480	0.061415	0.211965	0.20758
TPK1	853275	YBR239C		0.021665	0.324838	0.20758
IME2	853338	CLB6	853003	0.88504	0.589948	0.2076
YMR1	853574	CAD1	852033	0.166457	0.482423	0.20762
SKO1	855554	CHA4	850787	0.181442	0.497435	0.20764
MSN4	853803	RPH1	856916	0.315105	0.647281	0.20765
YPL230W		KCC4	850334	0.692187	0.416705	0.20766
RTG2	852640	OAF1	851247	0.261746	0.004445	0.20767
YPK2	855130	SUT1	852714	0.162195	0.104016	0.20769
YGL059W		PPS1	852579	0.347456	0.679729	0.20772
VPS75	855475	SWE1	853252	0.067897	0.20566	0.20774
DIG1	856058	PTK1	853635	0.381818	0.714162	0.20777
PHO5	852390	NRG2	852358	2.147907	2.78456	0.2078
HRK1	854441	CKB2	854204	0.511812	0.875705	0.2078
PRR2	851312	MBP1	851503	0.225675	0.040666	0.20781
MSN4	853803	YAP6	851846	0.630868	1.007532	0.20781
NPR1	855538	SET2	853271	0.743101	0.452518	0.20781
KNS1	850641	RAD9	851803	0.100169	0.148083	0.20782
MKK1	854406	KIN2	850785	0.009395	0.294086	0.20783
CMK2	854144	YNR063W	855800	0.703817	0.428077	0.20789
SKO1	855554	PRR1	853744	0.401068	0.134584	0.20794
YRR1	854333	EAF7	855586	0.325619	0.059123	0.20795
RDS2	855970	YAP3	856377	0.139997	0.126498	0.20795
HAT1	856106	CLA4	855418	0.673521	1.050418	0.20796
HAC1	850513	VPS72	852096	0.489791	0.213963	0.20797
MAL13	853205	ARO80	852031	0.186407	0.080141	0.208
YPS1	850811	MTH1	851870	0.0625	0.211378	0.20803
CMK2	854144	BAS1	853974	1.353412	1.841753	0.20803
PPT1	853023	ARO80	852031	0.660028	0.384105	0.20805
YPL150W	855953	PPH21	851421	0.563147	0.287226	0.20805
ARK1	855711	YBR239C		0.165308	0.101347	0.2081
EAF3	856134	YRR1	854333	0.277889	0.594475	0.2081
RCO1	855097	HAC1	850513	0.114849	0.418676	0.20811
CTI6	855920	HMS2	853612	0.025725	0.278123	0.20813
HIR3	853605	STB5	856583	2.583472	2.189341	0.20814
SKM1	854036	RME1	852935	0.172611	0.489259	0.20815
PTC2	856823	PTP1	851368	0.813658	1.261686	0.20816
YPL109C	855995	STB6	853790	0.119908	0.128706	0.20817
YNR063W	855800	KCS1	851580	1.448355	1.140035	0.20819
PHD1	853823	GAT1	850523	0.605232	0.982521	0.20822
VPS71	854966	FZF1	852638	0.083286	0.16539	0.20824
YDR266C		EDS1	852321	0.520853	0.244695	0.20826
SWE1	853252	STP2	856397	0.405161	0.742759	0.20827
EAF5	856696	PPZ2	852046	0.506448	0.871045	0.20828
CIN5	854193	SOK2	855030	3.442581	3.048218	0.20829
EAP1	853631	KSS1	852931	0.875055	0.579085	0.20833
GAT3	850700	RIM15	850511	0.633416	0.357145	0.20836
FKH1	854675	EDS1	852321	0.264623	0.002373	0.20841
FAR10	850939	NRG2	852358	0.462982	0.186652	0.20842
KIN4	854408	IME1	853556	0.191395	0.075607	0.20842
HMS1	854197	HIR3	853605	0.225907	0.041119	0.20844
YAP7	854129	EDS1	852321	0.397643	0.730906	0.20845
SAT4	850366	MRC1	850297	0.326701	0.659982	0.20846
PHD1	853823	HEX3		1.261969	0.953265	0.20849
PPR1	850701	TOS3	852696	1.546609	1.2379	0.2085
YDR067C		DCC1	850344	0.823961	0.527783	0.2085
YRR1	854333	SWE1	853252	0.796797	0.500614	0.20851
DAL82	855402	PUT3	853854	0.409742	0.142624	0.20853
YFL052W		EAF5	856696	0.039978	0.234471	0.20854
RCK2	850950	NRG2	852358	0.725494	1.132228	0.20854
PSK2	854111	KAR4	850303	0.113215	0.417572	0.20854
CLB2	856236	YKR064W		0.750006	0.458508	0.20858
SSN8	855706	KSS1	852931	0.145271	0.121911	0.20858
CMK2	854144	SSK22	850436	1.236695	0.927855	0.2086
MIG3	856750	PTC3	852224	0.644718	1.022593	0.2086
PPZ2	852046	KCC4	850334	0.485264	0.85038	0.20863
SFL1	854307	YCK3	856860	0.140911	0.126331	0.20864
YPL109C	855995	DMA2	855607	0.527021	0.892231	0.20869
CIN5	854193	MSN1	854033	0.802839	1.209815	0.20869
STB5	856583	TWF1	852971	0.589323	0.312613	0.20876
YKL161C		FKH1	854675	0.42331	0.780779	0.20876
SKM1	854036	GTS1	852694	0.17388	0.491334	0.20877
MSN1	854033	SLT2	856425	0.903217	1.360839	0.20881
SSN3	856065	SKN7	856613	1.550181	2.109338	0.20882
RAD53	855950	UGA3	851384	0.203768	0.063673	0.20882
ARG82	851753	PRR2	851312	0.680406	0.403609	0.20883
IME1	853556	PSY4	852234	0.967529	0.67093	0.20885
IME2	853338	TWF1	852971	0.56671	0.289896	0.20885
WTM2	854404	MET28	854834	0.309235	0.041754	0.20886
STP2	856397	SNF1	852088	1.080325	1.570354	0.20888
PKH2	854053	RME1	852935	0.509221	0.232366	0.20888
NPR1	855538	KIN3	851273	0.547723	0.270875	0.20888
CTF18	855102	GLN3	856763	0.304866	0.037352	0.20889
YML081W		PPZ2	852046	0.461919	0.185063	0.20889
VPS75	855475	CLB4	850907	0.388424	0.120883	0.20892
SET2	853271	TWF1	852971	0.454988	0.81269	0.20892
SKM1	854036	RRI1	851310	0.68829	0.411385	0.20893
YAP7	854129	DIA3	851537	0.965057	1.448436	0.20895
LCB5	850964	INO2	851701	0.791836	1.199283	0.20898
PPR1	850701	YCR095C		0.704307	1.100061	0.20898
PKH3	852077	MTH1	851870	0.459981	0.817793	0.209
CKB2	854204	ASK10	852989	0.595477	0.318487	0.20901
TEP1	855595	PTP1	851368	0.311345	0.043697	0.20901
CLB2	856236	PHO80	854161	0.591434	0.970005	0.20905
PPZ1	854992	IME1	853556	0.2218	0.53964	0.20907
PSK2	854111	MBP1	851503	0.450752	0.178474	0.20917
YNL056W		KIN82	850453	0.251275	0.569249	0.20918
ACA1	856769	MEC1	852433	0.03418	0.33933	0.20918
YMR291W		MOT3	855092	0.777308	0.480301	0.20919
MSN4	853803	OAF1	851247	0.321561	0.053712	0.2092
OCA1	855624	GTS1	852694	0.301118	0.63542	0.20922
YKU70	855328	RDS1	850470	0.172663	0.490699	0.20922
YKU70	855328	PDR1	852871	0.224916	0.042952	0.20922
DMA2	855607	RGM1	855220	0.150375	0.117497	0.20922
DAL80	853904	DCC1	850344	0.981192	0.684105	0.20926
CKB2	854204	SCY1	852797	0.335811	0.067884	0.20927
LTP1	856187	PLM2	852112	0.161602	0.466947	0.20934
YCK2	855568	BDF1	851115	0.747218	0.454807	0.20935
DIG1	856058	BUB1	853100	0.943694	0.646502	0.20935
DAL80	853904	FUS3	852265	0.681162	1.0602	0.20936
YKR064W		CMK1	850568	0.464508	0.822897	0.2094
OTU1	850500	GIS1	851670	0.914122	0.616869	0.2094
HTZ1	854150	YNR063W	855800	0.13662	0.131476	0.20943
WAR1	854899	ASF1	853327	0.538174	0.260665	0.20947
DBF20	856227	YCR095C		0.081055	0.386609	0.20951
CLB6	853003	THI2	852542	0.220024	0.048161	0.20951
YPK1	853733	RIM15	850511	0.341442	0.073204	0.20956
RFX1	850873	YDR266C		0.963008	1.447579	0.20956
HMS1	854197	CYC8	852410	0.169564	0.098684	0.20957
PRR1	853744	RAD9	851803	0.436771	0.168514	0.20958
NDT80	856524	YDL025C		0.166449	0.485034	0.20965
HAL9	854064	INO2	851701	0.726727	1.135326	0.20968
YER130C		YDR067C		1.278813	1.770549	0.20974
DBF20	856227	AFT2	855899	0.409274	0.140818	0.20976
YIL042C		OPI1	856366	0.519767	0.241896	0.20979
KCS1	851580	HIR1	852275	0.985599	1.470654	0.20981
YRR1	854333	DAL82	855402	0.631705	1.01144	0.20981
HAP2	852614	GLN3	856763	0.390985	0.122451	0.20983
YPR022C		NPR1	855538	0.284063	0.602891	0.20984
OCA1	855624	VIP1	851126	1.021735	0.723934	0.20985
KCC4	850334	TBS1	852447	0.802366	1.253486	0.20986
HTZ1	854150	YPK1	853733	0.51875	0.240803	0.20986
MBF1	854474	CMP2	854946	0.316901	0.048281	0.20991
MAC1	855035	PPZ2	852046	0.079356	0.385422	0.20992
FAB1	850574	KAR4	850303	0.290787	0.022155	0.20992
OCA1	855624	GAT4	854830	0.225194	0.043456	0.20994
ELM1	853818	KSP1	856482	0.624795	1.004775	0.20997
ECM22	850928	HEX3		0.346812	0.078105	0.20999
WTM2	854404	YDR049W		0.522493	0.244317	0.21006
ASK10	852989	VPS72	852096	0.491236	0.858474	0.21006
IME2	853338	MRK1	851480	0.065583	0.210596	0.21009
ECM22	850928	ATG1	852695	0.601878	0.323665	0.2101
TOR1	853529	OPI1	856366	0.520277	0.242062	0.2101
ARR1	856329	SFL1	854307	0.317271	0.048448	0.2101
TEC1	852377	YBR028C		0.272712	0.591891	0.21011
NRG1	851613	RXT2	852392	0.345122	0.680658	0.21013
YAP1	855005	PPS1	852579	0.271852	0.002981	0.21014
OCA1	855624	MEC1	852433	0.4503	0.176945	0.21015
DBF20	856227	UBC13	851666	0.284509	0.01562	0.21016
MOT3	855092	YHP1	852062	0.091072	0.397447	0.21017
ARG80	855059	NRG2	852358	0.347839	0.683441	0.21018
MOT2	856799	RRI1	851310	0.314837	0.650462	0.2102
WTM2	854404	SMP1	852480	0.512696	0.23435	0.21021
SKS1	856081	YAP6	851846	0.884948	0.586722	0.21021
TYE7	854525	STB6	853790	0.953118	1.413375	0.21023
CKB2	854204	LEU3	851172	0.312596	0.043632	0.21023
YGK3	853992	RXT2	852392	0.168587	0.487959	0.21026
PRE9	853036	DCC1	850344	2.703926	3.346987	0.21027
CTK1	853718	MAL33	852600	2.458302	2.060749	0.21028
PSK2	854111	CHK1	852577	0.08794	0.162827	0.21031
GTS1	852694	HIR1	852275	0.10778	0.414331	0.21032
ARG80	855059	CLB3	851400	0.389346	0.120273	0.21033
IXR1	853836	SAE2	852700	0.064584	0.211858	0.21033
PHO23	855626	INO2	851701	3.188356	2.790698	0.21035
INO4	854042	VPS71	854966	0.210824	0.058273	0.21035
RDS1	850470	PDR3	852278	0.566704	0.288194	0.21036
YVH1	854844	PHO4	850594	0.530605	0.252067	0.21039
PSK2	854111	MGA2	854851	0.228498	0.040694	0.21044
KIN4	854408	RCK1	852719	0.591349	0.312729	0.21046
DUN1	851457	MRC1	850297	1.556893	2.119799	0.21047
YPL230W		STP1	852074	0.437275	0.168031	0.21049
HAA1	856117	RCO1	855097	0.077237	0.19563	0.21051
STB4	855033	ASF1	853327	0.809706	0.511065	0.21055
AFT2	855899	SCY1	852797	0.242093	0.027235	0.21057
SPS18	855517	YAP1	855005	0.221227	0.048146	0.21061
TPK2	855898	UME6	851788	0.695114	0.416217	0.21071
FKH2	855656	CUP2	852710	1.301294	1.795094	0.21078
DBF20	856227	ARG82	851753	0.57227	0.293281	0.21079
CUP9	855926	RSF2	853592	0.087649	0.394838	0.21083
AHC1	854188	CTK2	853450	0.776739	1.187257	0.21084
MSS11	855200	DMA1	856515	0.688797	0.409735	0.21085
RDS2	855970	CHK1	852577	0.108551	0.142819	0.2109
AZF1	854280	YFL052W		0.101847	0.149548	0.21093
YMR1	853574	WWM1	850538	0.002061	0.309392	0.21095
PPZ1	854992	PTC4	852422	0.168092	0.475429	0.21095
CMP2	854946	RTG3	852171	2.137865	1.739235	0.21095
PTP1	851368	YBL054W		0.605788	0.987323	0.21099
DBF20	856227	MBP1	851503	0.243401	0.563709	0.21099
GAL80	854954	STP1	852074	0.117257	0.424634	0.21099
GCR2	855522	LCB5	850964	0.159746	0.110061	0.21101
CTI6	855920	MEC1	852433	0.024939	0.282485	0.21102
MGA1	853164	CYC8	852410	0.49375	0.862416	0.21103
HST3	854190	DOT6	856822	0.692207	1.091256	0.21103
CLN2	855819	RAD53	855950	0.422179	0.152343	0.21104
MEK1	854533	RRI1	851310	0.638078	1.019711	0.21105
YJL057C		SKN7	856613	0.614032	0.33472	0.21108
CNA1	851153	JHD1	856777	0.159125	0.466642	0.2111
GAT1	850523	HIR1	852275	0.253871	0.016051	0.21112
IRE1	856478	YDR049W		0.401378	0.742891	0.21112
DOT6	856822	MBP1	851503	0.403281	0.133317	0.21115
HAT1	856106	DUN1	851457	0.68218	1.081434	0.21116
YNL056W		GPT2	853941	0.560534	0.281117	0.21117
MIG2	852663	EDS1	852321	0.253546	0.016444	0.21118
RTG2	852640	MIG1	852848	0.786179	0.486778	0.21119
RDR1	854562	HAL5	853274	1.519218	1.207122	0.2112
RSF2	853592	YBL054W		0.314764	0.044718	0.21123
LEU3	851172	HAP2	852614	0.056348	0.221141	0.21127
IME1	853556	NRG1	851613	1.307751	0.995539	0.2113
YKL171W		YIL042C		0.216011	0.05417	0.21135
YGL059W		YBR239C		0.580694	0.962799	0.21136
MKK2	855963	CKB2	854204	0.006311	0.301556	0.21138
PPR1	850701	PTC4	852422	0.194	0.076239	0.21141
YPR022C		NUT1	852726	0.215983	0.054294	0.21144
CLB5	856237	RDS2	855970	0.368411	0.705729	0.21145
PSY3	851091	KIN1	851700	0.085368	0.166611	0.21151
FZF1	852638	YDR266C		0.550598	0.27078	0.21153
RGM1	855220	YGL059W		0.63584	0.35602	0.21153
RSC2	851071	OAF1	851247	0.447833	0.17296	0.21153
MSS11	855200	RSC2	851071	0.862375	0.562546	0.21155
TOR1	853529	YBL054W		0.056694	0.221146	0.21159
YNR047W		PPS1	852579	0.558711	0.941232	0.21163
DAL81	854841	HAP2	852614	0.395457	0.737739	0.21169
TPK3	853688	CDC28	852457	0.334594	0.67223	0.21169
SKM1	854036	YHP1	852062	0.274716	0.00416	0.2117
INO4	854042	MET18	854678	1.328197	1.015481	0.2117
TOS4	850880	TOS8	852783	0.924153	0.624122	0.21171
CTI6	855920	NRG2	852358	0.652998	0.372954	0.21173
YGK3	853992	EAF5	856696	0.542407	0.262351	0.21174
FIG4	855392	ARO80	852031	0.001463	0.309812	0.21177
PBS2	853313	SAE2	852700	0.388179	0.725956	0.21179
STB5	856583	RXT2	852392	1.564778	2.069116	0.21179
YPK2	855130	YHP1	852062	0.833225	0.533085	0.2118
SPS18	855517	THI2	852542	0.021473	0.264128	0.2118
RTG1	854087	DAL80	853904	0.590459	0.973248	0.21181
CLN1	855239	HAP3	852260	0.376513	0.714328	0.21182
PPQ1	855923	CAD1	852033	0.01502	0.323433	0.21183
KSS1	852931	SAT4	850366	1.628579	1.315688	0.21184
YAK1	853300	RAD18	850430	0.832567	1.295808	0.21184
GTS1	852694	TOS8	852783	0.464405	0.826349	0.21186
GAL4	855828	PPZ2	852046	0.462907	0.182711	0.21187
SOK2	855030	PRK1	854713	0.589703	0.309498	0.21188
HAL9	854064	MBP1	851503	0.954881	1.418204	0.21189
YAP3	856377	YGL059W		0.537696	0.257459	0.21191
CKB2	854204	YDR049W		1.346434	1.842475	0.21191
YKL222C	853658	VPS72	852096	0.360678	0.089887	0.21192
RGM1	855220	FZF1	852638	0.015822	0.324361	0.21193
PRR2	851312	PTC4	852422	0.065716	0.374275	0.21195
HRK1	854441	PTP1	851368	1.11954	0.819189	0.21198
SUT1	852714	PRR2	851312	0.509442	0.879513	0.21198
PPZ1	854992	YJL206C	853224	0.091508	0.160973	0.21201
ROX1	856178	VAC14	851102	0.110081	0.142423	0.21203
FKH2	855656	RAD9	851803	0.418788	0.147868	0.21204
PKH3	852077	RUB1	851717	0.579475	0.299062	0.21206
YPL230W		RCK2	850950	1.190925	1.68727	0.21207
RFX1	850873	CLN3	851191	1.420638	1.92563	0.21211
PTC5	854257	YGL059W		0.007725	0.301072	0.21214
CMP2	854946	PHO4	850594	0.394693	0.73298	0.21217
SFL1	854307	PTC4	852422	0.666909	0.386352	0.21219
TEP1	855595	YDL025C		0.783877	1.239241	0.2122
CTK1	853718	DOT6	856822	0.42969	0.79213	0.2122
TEA1	854515	TOS4	850880	0.413434	0.775895	0.21221
YPL141C		BYE1	853865	0.305824	0.034712	0.21222
HAC1	850513	ADR1	851802	0.688736	0.408133	0.21223
YPL230W		MRE11	855264	0.41175	0.774245	0.21224
YPR196W	856326	PGD1	852860	0.413844	0.756884	0.21224
RSC1	852947	YER130C		0.725672	0.429837	0.21225
SSK2	855765	RTT109	850658	0.023652	0.285288	0.21226
CKI1	850824	PDR3	852278	0.101035	0.151749	0.21231
KIN4	854408	HAP3	852260	0.79869	0.497931	0.21232
YLR278C	850984	PKH1	852101	0.162953	0.108313	0.21236
MSN2	855053	SET2	853271	1.95844	2.550077	0.21237
OCA1	855624	CKB1	852865	0.476964	0.84761	0.21237
HAC1	850513	PSK1	851216	0.302279	0.640842	0.21238
CLB2	856236	PBS2	853313	0.363412	0.092086	0.21242
EAF3	856134	DAL80	853904	0.601155	0.320323	0.21244
PSK2	854111	ARG82	851753	0.520316	0.891124	0.21248
RIM11	855170	YCR095C		0.140859	0.450096	0.2125
PHO4	850594	EAF5	856696	0.285111	0.607369	0.21251
XBP1	854706	HEX3		0.825245	0.524258	0.21251
UGA3	851384	ISW1	852547	0.519831	0.890697	0.21252
LCB4	854342	STP2	856397	1.107865	0.806813	0.21257
SSN3	856065	GLN3	856763	0.088349	0.16471	0.21258
LTP1	856187	SET1	856519	0.28525	0.013731	0.21259
GAT4	854830	RUB1	851717	0.336871	0.065361	0.21259
MOT3	855092	NRG1	851613	0.547467	0.266429	0.21262
PHD1	853823	HMS2	853612	0.100989	0.152105	0.21262
PIP2	854545	YRR1	854333	0.563936	0.282888	0.21263
GPT2	853941	CUP2	852710	0.359828	0.088212	0.21268
YKR064W		PRR1	853744	0.85092	1.315722	0.21269
SSK2	855765	YGL059W		0.069019	0.210081	0.21273
RIM15	850511	RRI1	851310	0.342665	0.070957	0.21277
YAP7	854129	DUN1	851457	0.232323	0.039387	0.21277
YHP1	852062	YDR026C		0.204297	0.526936	0.21281
RTG1	854087	YBL054W		0.161103	0.110719	0.21287
RTG1	854087	SPS18	855517	0.160615	0.470316	0.21287
PML1	850703	YHP1	852062	0.366737	0.706021	0.21291
PSK2	854111	YNL056W		0.116653	0.136741	0.21291
RCO1	855097	CHK1	852577	0.170783	0.493553	0.21291
GPT2	853941	SPT2	856908	0.310678	0.038794	0.21293
RTG1	854087	HMS2	853612	0.461147	0.824651	0.21294
PPH21	851421	HIR1	852275	0.050539	0.360327	0.21295
IRE1	856478	PDR1	852871	0.796803	1.253548	0.21296
LCB4	854342	HAP3	852260	0.618848	0.337419	0.21297
VAC14	851102	CLB6	853003	0.384798	0.112867	0.21298
RIM11	855170	UBC13	851666	0.963319	1.454576	0.21298
DAL82	855402	SAE2	852700	0.213057	0.535971	0.21303
RIM11	855170	ARG80	855059	0.112746	0.14077	0.21304
CLN2	855819	GAL3	851572	0.370696	0.098676	0.21306
NDT80	856524	BUB1	853100	0.805427	0.503705	0.21313
PPZ1	854992	SDP1	854693	0.427974	0.155871	0.21314
JHD1	856777	MTH1	851870	0.294641	0.617722	0.21316
TPK2	855898	ARG82	851753	0.935415	0.633643	0.21317
YRR1	854333	PTC5	854257	0.76354	0.466618	0.21318
YPL109C	855995	CYC8	852410	0.362295	0.090134	0.21319
YAP5	854835	RRI1	851310	0.357064	0.08489	0.2132
YKL222C	853658	XBP1	854706	0.29373	0.633433	0.21322
GLO3	856859	NRG2	852358	0.058438	0.221223	0.21323
WAR1	854899	KIN82	850453	0.016089	0.326248	0.21325
ELM1	853818	YBR239C		0.023363	0.286795	0.21325
YCK2	855568	CTF18	855102	0.307288	0.03506	0.21325
STB1	855407	TOR1	853529	0.851625	0.549732	0.21327
ARG82	851753	YDR049W		0.793187	0.491289	0.21327
KKQ8	853686	GAT1	850523	0.009896	0.320101	0.21328
TOS3	852696	PTC3	852224	0.187949	0.511183	0.21328
ASH1	853650	HAP3	852260	0.529452	0.901452	0.21329
HMS1	854197	PHO4	850594	0.694233	0.41245	0.21329
WTM1	854405	YMR1	853574	0.312334	0.040044	0.21331
YAP7	854129	GIS1	851670	0.177501	0.094821	0.21334
CLN1	855239	RTT101	853400	0.410587	0.138265	0.21334
SOK2	855030	KIN1	851700	1.104348	1.603259	0.21337
PSK2	854111	SEF1	852214	0.407953	0.135577	0.21339
CLA4	855418	ECM22	850928	0.071452	0.204597	0.21342
SFL1	854307	STB2	855075	0.349106	0.076686	0.21343
